Mass	RT	T0R1L	T0R1R	T0R2L	T0R2R	T1R3L	T1R3R	T1R4L	T1R4R	T2R5L	T2R5R	T2R6L	T2R6R	T3R7L	T3R7R	T3R8L	T3R8R	relation.id	relation.ship	codadw	charge
175.1023916	1201.206679	0	0	0	0	0	0	265059.5313	177382.7969	267772.125	180367.2969	159443.0625	146332.9531	372493.4375	202939.1406	216577.3594	0	1386	bp	0.811263819	1
226.0749164	426.2921997	0	217706.7969	0	0	0	0	0	0	0	0	339775	0	371903.375	0	312061.4688	193727.6563	1387	bp	0.812617866	1
187.0848812	885.0778076	0	0	0	0	370225.8125	0	164971.8438	181623.1719	203529.625	153545.7813	244282.1875	140270.2656	360726.7188	282388.9063	252624.5781	0	1388	bp	0.905051232	1
217.0586861	856.5895691	246444.8438	203940.4531	369557.6875	187703.0938	0	0	277891.5625	188799.9844	236705	207943.6875	212933.5469	173878.7188	332807.8125	223105.0625	247292.8438	216261.4375	1389	bp	0.954441118	1
219.1110711	1108.504171	0	0	344973.9063	203834.9688	0	0	283402.875	283258.9688	354775.875	294007.7188	307839.7188	194774.8594	332135.3438	177603.5781	368607.8438	271109.6563	1390	bp	0.830101876	1
213.1184368	757.1844055	0	0	0	0	0	0	365957.875	262270.4063	145116.2813	267135.1563	164678.8438	164813.2813	326844.5	249502.5781	158175.3281	230395.9688	1391	bp	0.834844802	1
218.0971235	1137.347998	0	0	0	0	365789.25	0	0	0	0	0	0	0	360896.1875	177594.9219	188818.3906	138211.125	1392	bp	0.852576295	1
189.0642199	707.7769869	0	0	154424.4063	0	179954.1875	154331.9063	241154.4844	267328.6875	238841.3438	160850.1406	274625.875	163398.375	364932.2188	224204.1719	256929.6406	229280.5938	1393	bp	0.841045507	1
165.0401785	752.625	277854.5625	187879.5469	364533.75	175213.7813	0	0	0	0	0	0	0	0	0	0	0	0	1394	bp	0.817350862	1
239.0434254	797.4502686	285933.0938	216508.9219	313179.4063	247640.5781	0	149218.1406	307413.5625	277137.7813	275211.4688	193546.4531	262407.2188	203570.7344	363242.375	178582.125	264609.375	203969.4688	1395	bp	0.836782715	1
242.1159676	1033.018321	0	0	363230.25	281867.4375	171276.8281	0	331978.0938	321355.1563	315446	307299.9375	229070.0625	189577.3906	300042.7188	177000.7813	0	267959.875	1396	bp	0.812613632	1
170.0875209	1117.875015	0	0	0	0	0	0	193969.2969	242000.5781	315412.5625	172794.4844	0	205849.8438	335033.625	261016.8125	363014.4688	0	1397	bp	0.935250663	1
129.0691899	773.5973999	0	0	0	0	0	250276.9375	273556.0313	0	273360.6875	196833.5313	209598.2344	219797.7813	362851.1563	342623.7188	223121.4844	249796.0156	1398	bp	0.818407211	1
148.0614838	707.8039987	125292.0547	129635.8906	144220.6875	0	169895.7344	0	225337.0938	232652.0938	224808.2344	177341.7969	251526.5156	199104.0469	362757.9375	214551.0469	297803.7188	170922.0313	1399	bp	0.849723091	1
306.1503889	841.2448287	0	0	0	0	137954.5	0	173376.875	149773.1719	180575.4375	183809.7344	176813.25	136057.8906	362427.5313	245970.9063	201827.875	217578.4531	1400	bp	0.828040675	1
99.01837359	602.2542419	0	0	0	0	0	0	135339.4063	171362.875	0	0	171817.0625	217141.6719	314064.5625	362060.5938	243894.7656	175244.6875	1401	bp	0.817121882	1
191.0733197	899.4976901	209767.3281	168492.7969	303194.2813	154360.4844	0	0	307423.4688	238540.75	230142.1875	175716.125	241888.0313	0	361880.4688	133483.8438	270022.5938	143180.4688	1402	bp	0.811397179	1
350.1462368	846.9562012	0	0	0	0	0	0	161218.9844	143762.8594	0	0	0	0	361443.6875	198984.75	189274.5	0	1403	bp	0.816935232	1
226.0958159	899.5605062	187166.6875	152639.1719	279211.125	0	0	0	244469.1719	214001.6719	192814	140795.7031	257108.0625	0	361118.6563	120943.8516	221094.3594	156489.6094	1404	bp	0.847659493	1
157.1286989	844.0172255	0	0	0	0	0	0	192515.6719	155496.2656	192034.3594	172959.3594	165005.625	0	360179.4688	242299.1094	171468.7188	154140.2031	1405	bp	0.847257645	1
306.2559918	1434.847998	0	0	0	0	222824.3125	0	306976.7188	359427.8438	0	282981.6563	0	0	0	215037.4844	0	0	1406	bp	0.803877171	1
317.1425671	1452.296672	0	0	0	0	210814.6563	0	248044.2969	292484.4375	282229.3125	273072.8125	0	145377	359021.0625	181222.3906	233363.875	0	1407	bp	0.919317604	1
222.0565239	1111.602979	0	0	178907.3125	0	292585	148874.4688	300904.0625	308402.875	200981.0625	338255.0625	0	0	358098.125	0	276700.9375	164772.125	1408	bp	0.860756039	1
190.0481387	1256.254974	0	0	0	0	187705.8906	0	357861.5625	236437.5156	0	0	0	0	0	0	0	193958.6719	1409	bp	0.850111191	1
446.1018028	776.3715351	0	204014.9531	217173.3125	191734.9375	0	0	356625.3438	244230	214975.3281	189504.0781	307204.9688	175958.2031	258613.3438	157625.125	319995.0313	247123.0781	1410	bp	0.856578617	1
184.066803	732.1421346	134597.4219	152750.2188	342828.6875	118032.7266	0	152185.1875	338123.9375	355889.6875	151744.6719	212911.5156	201880.8125	198287.0781	354505.375	250212.5	194462.5313	159932.5469	1411	bp	0.946033517	1
212.0800089	946.0444404	0	0	0	239286.6406	0	0	326574.1875	355639.6875	290834.1563	246780.3594	150431.875	0	238103.6875	168915.4844	163821.0781	0	1412	bp	0.825159591	1
118.0419543	1526.109985	253610	172034.1094	0	354184.125	0	0	0	0	0	0	0	0	0	0	0	0	1413	bp	0.84464238	1
332.1467034	749.9534454	236049.7813	247159.9063	298555.5	256275.7344	209666.7656	286587.7813	296786.0313	354019.0938	312645.3125	269849.1875	229549.9688	269886.1563	319656.8438	330904.9375	261476.0469	208695.5625	1414	bp	0.848882794	1
554.2582082	987.8740906	0	0	0	0	0	0	279063.875	306939.875	266263.5625	344781.0625	213933.9063	171033.6563	352837.5938	221115.0938	258152.4219	337997.9063	1415	bp	0.852588459	1
308.1533051	751.036717	172016.4531	192852.9063	334488.875	352714.5625	0	0	226094.375	229155.4063	152099.8125	147865.0156	161829.9375	167490.625	164441.0625	158533.0469	125183.1875	154313.875	1416	bp	0.83263438	1
356.1629017	1179.937	234951.0625	0	211511.8594	185946.3125	0	0	242473.1406	198826.9844	149155.5313	351673.6563	323274.5625	277117.4688	237428.7188	0	0	0	1417	bp	0.818567182	1
73.03909544	924.9981689	245240.6563	0	350055.7188	203713.0938	0	194147.4219	277983.2188	316774.875	188921.1563	189159.4063	148786.4063	154342.625	327544.7188	226877.5156	0	0	1418	bp	0.848058534	1
229.0954827	933.8575643	0	0	0	0	0	0	229194.6563	179517.6094	155997.5469	150576.9219	141855.5781	0	349283.9063	141017.8438	180029.8125	137640.7344	1419	bp	0.808966165	1
168.1038361	973.8943278	0	0	0	0	0	0	0	0	0	0	0	0	349253.1875	191490.2813	0	174393.1563	1420	bp	0.808789512	1
149.0547827	707.7769993	123827.5078	151095.7969	168057.125	0	0	150909.875	240369.8594	238650.8594	248801.6563	132932.7813	242566.7344	167787.1875	329025.6563	211957.1563	347310.6563	211045.875	1421	bp	0.922884515	1
173.1056403	867.8170013	217078.9688	149298.0625	279231.5	338047.6875	214675.8594	203904	270788.0938	279649.8438	190335.3906	219028.3125	236416.0625	272694.9375	336377.4375	218525.5156	346964.7188	213275.4375	1422	bp	0.917969479	1
218.1310936	946.8073807	0	0	0	0	0	0	246889.2969	214467.7344	292170.1563	161075.0781	216897.2344	210578.375	345558.3125	197780.8906	0	0	1423	bp	0.80642853	1
127.0817818	1192.123734	0	0	0	0	0	154567.7188	226093.5938	324757.1875	260104.5938	0	0	197848.6563	344924.9063	189944.4063	320558.1875	0	1424	bp	0.880091454	1
192.0971069	1534.201001	0	0	0	155045.6094	0	0	268659.5	343959.5938	201938.2656	339381.4063	0	150666.7813	257596.0313	215202.8281	171067.2656	169817.8906	1425	bp	0.810189236	1
172.0666557	841.1289978	273535.9688	212487	282504	237598.2813	0	136628.3125	0	266249.4375	0	185638.875	235728.9219	174942.2813	343735.4688	197909.1875	0	152326.6719	1426	bp	0.911257871	1
166.0481562	900.117395	313341.5938	305098.9375	343110.5313	255227.5156	0	343709.9063	266420.9063	240703.6406	267794.25	241755.6094	227704.2344	235722.7969	314842.7188	268675.7813	256521.4375	288182.5313	1427	bp	0.874681755	1
56.06279306	761.0657308	0	138076.1094	165664.2188	235156.375	154379.4844	134915.125	300030.2813	343701.5	186247.1875	318364.3125	180690.8594	205189	224205.8125	313574.4688	165591.6719	270062.4063	1428	bp	0.860031	1
129.0565664	899.4954224	206603.4219	181470	343053.9375	0	0	0	242983.0625	218297.2656	247072.3125	214377.4375	313605.4688	0	328300.5625	136890.4063	275457.1563	175004.3438	1429	bp	0.873545365	1
226.0148719	699.3866806	130759.6875	156930.6406	328060.3125	333155.5625	310599.5625	307314.7813	292259.1875	287817.0938	320110.4063	293844.7188	293672.5625	309364.75	318485.1875	341680.125	324594.75	324492.0938	1430	bp	0.842505007	1
148.0551186	699.7119973	0	0	220769.9063	190094.7969	0	0	326440.6563	287832.2188	249308.0156	197109.9375	207601.6094	142663.7031	339874.7188	189531.5156	212803.25	0	1431	bp	0.884952305	1
229.1078931	827.0791728	0	0	0	0	202162.7969	188112.0469	339648.8438	286596.7813	227690.7969	165599.4844	187588.5938	212064.9375	230073.9219	246903.9375	224172.2969	132448.8438	1432	bp	0.897395351	1
139.0453852	678.262146	0	0	0	0	0	0	0	149810.0938	0	0	221674.5781	219253.2031	339366.1875	292885.4375	194006.8906	186245.2188	1433	bp	0.800202693	1
150.0169452	1023.92313	318967.5	146163.5	252218.2344	192438.5156	282886.375	220593.1406	255862.7031	301366.8125	270942.9375	247072.5625	201818.6719	188770.7656	337626.8438	254694.9531	337004	226525.7813	1434	bp	0.87144488	1
214.1388369	500.1192017	0	0	0	0	0	217305.0313	0	0	0	315970.8438	0	0	337366.6875	226915.7031	236452.5625	0	1435	bp	0.812258232	1
101.0473351	770.7724542	0	0	0	0	0	0	156084.0625	0	202030.5313	183483.7031	169788.1094	186366.5156	336838.25	314178.0625	278238.9375	265051.9688	1436	bp	0.841956244	1
129.0328159	889.1611125	0	0	0	0	0	0	0	137411.6406	149403.0781	169994.875	131217.2969	175481.1094	307814.2813	336549.4063	230319.625	179570.2969	1437	bp	0.860727466	1
181.0558367	986.7383589	0	0	0	0	137805.2188	0	232096.8438	275873.8125	243558.4375	302483.25	179769.3125	146344.8281	336118.4688	206848.7031	255244.2813	236384.6875	1438	bp	0.837025555	1
245.1268167	770.9875977	173863.4375	311446.2813	314129.3438	0	136764.4375	195606.875	187067.125	206733.125	242837.625	208425.2344	172074.1094	205037.0469	310331.5	335247.5	330827.5625	280390.6563	1439	bp	0.853370086	1
166.0482097	991.2196655	231892.6719	237366.8594	300873.1875	300033	0	264733.6875	287783.25	272284.0938	334794.6875	334876.3125	290724.25	264867.8438	312877.9375	295751.3125	332672.375	317372.5313	1440	bp	0.921009304	1
203.0434314	874.0339925	266284.4063	288122.3125	334448.3125	314676.9375	224935.2031	151801.9063	212821.5313	223967.5625	280959.4375	169256.9844	236390.0781	174399.3281	249344.4688	0	200575.3281	147475.0469	1441	bp	0.800507376	1
187.0484853	706.9736654	273045.5625	236392.9063	246659.2031	209049.4219	0	165884.2344	333610.8125	277958.375	219786.2656	175711.9375	227515.75	206778.9219	315030.2188	276507.125	304695.8438	243453.3281	1442	bp	0.853305392	1
170.0695523	1425.469229	218247.4844	0	213568.2656	141840.6719	0	182207	181333.2031	172151.0781	333186.5	148633.9375	148157.9844	208352.4688	275346.875	178162.9844	293966.2188	0	1443	bp	0.888898774	1
447.2112369	987.2570007	0	0	0	0	0	0	271014.7813	285191.7188	273455.3125	308316.8125	216612.8125	174771.1094	332671.5313	169906.4688	308577.9688	227086.9219	1444	bp	0.809098086	1
366.3287197	1640.945714	0	0	176429.0156	332232.9688	162289.8281	0	230061.4688	199876.3438	0	286166.3125	0	0	225826.25	0	0	0	1445	bp	0.8317782	1
297.0852487	996.9185006	246315.7656	0	311003.9688	171828.1563	214099.1406	202241.2656	298987	331806.7188	203108.5938	294104.6875	208505.0938	229605.2969	303053.3438	233814.4688	196173.8906	0	1446	bp	0.859581996	1
346.1693367	1123.493313	0	0	0	0	331640.2188	0	302964.5	318448.6563	233210.8594	292716.4688	150101.9063	0	236572.8281	0	178089.2188	139999.5313	1447	bp	0.841523095	1
229.0954834	588.5291399	0	0	242700.0313	0	0	0	331260.7813	243634.3438	0	255647.3906	0	0	263635.0938	248092.7344	0	202315.2969	1448	bp	0.892645217	1
178.0814441	1326.689987	0	0	0	0	192061.5469	166339.0938	330046.0313	310900.1563	146394.7969	174432.6406	0	0	201694.375	0	135436.4688	0	1449	bp	0.852137805	1
253.072014	538.353658	230808.5156	251604.8125	330001.3438	0	0	0	0	0	0	0	0	0	0	0	0	0	1450	bp	0.817665945	1
217.1191421	788.8596985	0	0	0	0	0	0	198197.9063	163222.8281	181290.75	174036.0938	279194.6875	163423.3438	328310.4063	209488.2813	287751.1563	186615.3438	1451	bp	0.832371475	1
209.9838151	661.2984572	158466.3594	159999.6719	272630.0938	0	0	0	257169.7813	268503.0313	209730.8438	170049.0469	326790.2813	169745.0625	302852.2813	244727.3438	230874.3125	171206.4063	1452	bp	0.825166152	1
157.0527844	925.8092163	0	0	0	0	146603.125	0	318674.9688	326511.5625	202877.9063	190303.9688	0	0	0	0	0	0	1453	bp	0.859174914	1
156.0719604	952.9524275	0	0	0	0	0	0	220119.1875	183354.0469	194168.625	149916.5625	0	0	324940.5938	175864.3594	180418.4063	0	1454	bp	0.838667212	1
202.0664515	899.3955621	160657.3281	150842.4219	254640.5469	0	187162.9844	0	206014.1406	152326.8281	223750.2031	0	205929.2344	0	322877.25	0	0	0	1455	bp	0.802733738	1
74.03640796	462.6201294	184001.5313	231239.2031	316538.9375	222164.375	0	166817.1563	302222.6875	248833.3281	207668.8594	209201.1406	254186.2969	178233.3125	321831.1875	221862.6563	255410.3125	207225.6875	1456	bp	0.809808736	1
162.0500295	761.0028499	0	0	134218.3906	200906.9844	140314.0469	0	259365.3438	321073.2813	152264.0625	258960.8594	180259.0156	166775.3438	187853.3438	262180.2188	152311.6406	237901.7813	1457	bp	0.86436774	1
400.3193667	1359.290009	0	0	0	0	241610.7344	0	266663.6563	320926.2188	0	283440.5938	0	0	0	0	0	0	1458	bp	0.809007844	1
348.12454	784.1781718	0	0	320392.75	0	141905.9219	0	224699.4844	258956.7969	212236.9219	181553.25	0	0	0	0	0	0	1459	bp	0.804990408	1
171.0690652	856.6126251	168878.8906	122468.9531	245049.3438	121997.125	180105.6406	0	218924.0938	0	0	0	230974.4219	0	318444.6875	0	0	0	1460	bp	0.954059499	1
169.0558927	796.5636864	200708.0625	182150.2656	305663.6875	190414	158424.1719	196094.7031	237002.3281	226082.1563	194827.8281	240174.0313	189949.5625	205899.3594	318240.375	294947.7188	221842.6406	218195.2188	1461	bp	0.85201976	1
221.0859467	1277.591992	0	0	112528.9844	0	160784.4375	0	257273.0938	316406.2188	0	159947.6563	0	0	0	0	0	0	1462	bp	0.864066149	1
330.1250479	814.8016561	0	0	0	0	0	0	0	0	0	0	0	0	316387.625	198718.2656	0	217640.8281	1463	bp	0.817394286	1
240.1115441	763.7697998	315929.0625	208670.7656	234409.2813	0	0	0	0	126410.2734	0	0	0	0	155387.7969	0	0	0	1464	bp	0.878486283	1
314.095723	1140.540009	314079.25	128944.7266	314172.5938	195478.7031	0	0	0	0	0	0	0	0	0	0	0	0	1465	bp	0.929415226	1
182.0988132	765.6598598	312512.2813	160924.8438	272458.5313	0	0	0	0	172822.5781	133626.0469	0	155432.4375	0	0	156845.75	0	0	1466	bp	0.885339223	1
206.0250095	510.7677348	201126.5469	307216.3125	241570.8906	243741.125	0	139394.25	206602.1406	186223.4219	232173.4531	161027.8906	311873	225697.3906	278236.3438	170803.5	258431.2344	224027.4844	1467	bp	0.905743842	1
360.1609901	1485.822479	0	0	0	0	0	0	0	0	192981.4063	0	0	0	150870.7188	0	311702.9375	228997.4219	1468	bp	0.834672265	1
166.0481618	613.1079369	289045.6875	272989.0625	303492.8438	292549	273525.4063	291644.2188	243791.2656	235946.4375	267221.0625	269638.875	258380.4063	259157.7813	260931.0156	311672.375	276453.25	241898.9531	1469	bp	0.850571199	1
84.0211425	773.4700826	0	0	0	0	183076.3125	195331.9531	233974.0469	202704.6875	200219.6094	165999.7031	203837.625	172555.7969	303119.1875	311484.75	192108.2969	202443.9219	1470	bp	0.841480324	1
358.0311447	618.375472	294332.5	253649.0625	310258.625	247944.9063	252805.25	168996.5156	265520.2188	278250.9063	210078.1094	282040.7813	194403.6563	167071.6719	266918.5938	195107.9688	0	187070.7813	1471	bp	0.845327068	1
151.037891	500.572702	0	0	0	0	0	179942.6563	163497.1406	145209.9063	161106.2656	134257.4531	209049.2969	161839.2656	309516.2813	0	186136.5469	160007.7344	1472	bp	0.849691768	1
201.0641555	1091.457118	0	0	0	0	0	0	163888.75	121804.5156	230236.0625	0	253333.7344	0	304232.875	167425.4688	202818.375	0	1473	bp	0.836960002	1
103.0534103	987.8745972	0	0	0	0	0	0	205254.4063	303999.3438	240464.6094	251741.6094	183169.3438	160833.4375	279026.0313	171609.1094	230976.2031	200175.2656	1474	bp	0.836853632	1
70.01853546	707.8998311	0	0	0	0	0	0	186540.7656	0	0	0	240864.8125	0	303858.0313	172471.6719	211888.3438	167306.9688	1475	bp	0.81117431	1
156.11643	876.9475621	0	0	214704.3125	0	0	0	192884.5313	0	159937.4219	0	142222	0	303718.375	216568.0156	159428.9063	0	1476	bp	0.835538087	1
218.1354785	1192.128575	0	0	0	0	0	0	191354.625	275854.2813	222558.4063	0	0	174196.9531	302678.375	175514.9688	292707.0313	0	1477	bp	0.853857875	1
149.0372244	1359.638889	0	0	134090.5313	155646.5469	234880.3125	0	293463.1875	301786.3125	0	266392.5938	0	0	148342.5313	233767.8281	0	138470.5938	1478	bp	0.867972236	1
149.0409438	613.6105906	0	114841.0703	205759.1719	0	0	0	193962.875	260567.1406	154431.5781	214386.6563	190662.6875	165225.875	301221.7813	254167.1875	146145.1094	212943.7656	1479	bp	0.831509994	1
259.1400559	899.4834539	207955.2813	182094.6094	285050.2813	149421	0	0	250845.3281	0	198549.8906	196016.7188	258572.1406	0	301163.9688	0	267544	125580.1406	1480	bp	0.819487243	1
189.0684151	736.6359863	0	0	0	0	0	0	0	0	0	0	0	0	301105.0313	294329.6875	233916.4688	171286.9844	1481	bp	0.804897256	1
170.0695318	1601.158569	199767.1875	144761.6875	298033.9375	133678.1406	0	180571.4219	166994.6875	130557.8828	273466.6875	0	275856.5	244657.5156	231302.9688	205014.9844	240882.6875	223405.7969	1482	bp	0.80237629	1
239.0796953	749.9103775	206666.2031	225097.3125	222319.5156	262351.2188	245988.4063	286029.75	256105.6719	296225.5938	200978.5	252325.0781	197034.6094	254256.8281	230723	250677.9063	220303.6094	185734.9375	1483	bp	0.866271323	1
189.9937035	897.5235073	173349.1406	154864.8438	232448.7188	146931.3281	0	0	295179.8438	213515.7031	201010.5469	145655.4531	172661.2656	116897.1563	275189.1563	120772.3359	161543.9063	137772.8906	1484	bp	0.879201109	1
261.103838	706.8722839	209438.7969	218012.0938	205697.8906	173086.7969	0	0	272488.0625	272210.0625	191113.0313	157175.3906	216739.5781	188753.9531	278685	228922.3438	294125.0625	194853.25	1485	bp	0.859902033	1
117.0610207	987.8930054	0	0	0	0	0	0	258406.7813	227675.375	229259.0469	233500.5625	199968.1563	149577.3281	292907.3438	180272.7813	240405.7031	239208.7656	1486	bp	0.803343683	1
173.1058572	873.3306979	0	0	148998.1094	292827.3438	0	141822.875	172198.4375	213835.6563	190335.3906	146157.9844	155940.8281	173680.375	236295.5156	181993.1875	217057.4375	125709.1328	1487	bp	0.854577899	1
278.1353504	856.5496623	249608.2813	0	290593.8125	176298.4844	0	0	0	0	0	0	0	0	0	0	0	0	1488	bp	0.802964656	1
73.03480893	706.8406906	248318.0469	220971.7188	249483.5313	212850.4531	179759.8125	177246.8594	289731.0625	235207.625	224217.6563	184963.1875	228638.5625	199201.3594	290433.4688	239086.4531	273486.9063	211999.7031	1489	bp	0.901602689	1
297.0802747	579.5926514	289563.1875	190865.3906	260660.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1490	bp	0.868317125	1
208.0668067	837.0688965	0	0	0	0	0	161525.5469	289495.2188	201796.1406	167651.3125	195708.8594	180481.625	168980.1875	286933.8438	226359.0469	212405.0313	0	1491	bp	0.854848897	1
118.0606596	802.9980687	126739.4844	0	241223.6563	147379.5156	0	190730.3438	187645.7969	289452.4375	179971.875	195605.6563	165647.4063	198415.5	201809.125	199277.625	167762.3594	136378.5156	1492	bp	0.832367621	1
