m/z,RT,Intensity,Identification,Prob
193.106350,1428.790039,13472.918945,StdMix1_42;M+H;[12C]7[1H]15[14N]2[16O]3[18O]1,1.000000
118.074672,948.468018,12943.351563,StdMix1_22;M+H;[12C]5[1H]10[14N]1[16O]1[18O]1,0.995000
120.090288,893.814026,12616.650391,StdMix1_20;M+H;[12C]5[1H]12[14N]1[16O]1[18O]1,0.985000
228.055440,451.414001,12352.614258,StdMix1_88;2M+Na;[12C]7[13C]1[1H]12[16O]6[23Na]1,1.000000
249.106658,1097.849976,12254.201172,StdMix1_26;2M+Na;[12C]8[1H]14[14N]6[16O]2[23Na]1,1.000000
211.104862,1064.569946,12150.181641,StdMix1_27;M+Na;[12C]8[1H]16[14N]2[16O]3[23Na]1,1.000000
169.992549,869.315979,11973.288086,StdMix1_81;M+H;[12C]2[13C]1[1H]6[16O]6[31P]1,1.000000
257.116672,342.454987,11797.395508,StdMix1_5;M+Na;[12C]11[13C]2[1H]16[14N]2[16O]2[23Na]1,1.000000
131.052980,1087.660034,11691.778320,StdMix1_58;M+ACN+H;[12C]4[13C]1[1H]8[14N]1[16O]3,1.000000
147.161703,2656.899902,11673.397461,StdMix1_1;M+H;[12C]7[1H]20[14N]2[15N]1,0.980000
174.131470,782.723999,11234.852539,StdMix1_13;M+ACN+H;[12C]7[13C]1[1H]17[14N]2[16O]2,1.000000
260.113602,1185.020020,10937.102539,StdMix1_39;M+H;[12C]8[1H]21[14N]1[16O]5[18O]1[31P]1,1.000000
191.085294,1420.180054,10711.537109,StdMix1_17;M+ACN+H;[12C]7[1H]15[14N]2[16O]2[32S]1,0.955000
157.073307,1525.599976,10544.741211,StdMix1_43;M+H;[12C]6[1H]10[14N]2[15N]1[16O]2,1.000000
175.070990,1041.560059,10495.908203,StdMix1_29;M+ACN+H;[12C]6[1H]11[14N]2[16O]4,0.980000
146.069365,552.379028,10403.310547,StdMix1_88;M+ACN+H;[12C]6[1H]10[14N]1[16O]2[18O]1,0.975000
371.212308,1578.910034,10267.971680,StdMix1_46;2M+Na;[12C]12[1H]28[14N]8[16O]4[23Na]1,1.000000
