m/z,RT,Intensity,Identification,Prob
388.118221,981.185974,38549.304688,StdMix1_87;M+FA-H;[12C]12[13C]1[1H]23[16O]13,1.000000
157.013784,571.632019,37538.003906,StdMix1_68;M-H;[12C]5[1H]3[14N]2[16O]3[18O]1,0.995000
163.061030,665.700012,36401.617188,StdMix1_67;M-H;[12C]6[1H]11[16O]5,1.000000
280.042484,543.929993,34114.941406,StdMix1_65;M+Cl;[12C]8[13C]1[1H]12[14N]2[16O]6[35Cl]1,1.000000
267.091369,717.161987,33785.742188,StdMix1_3;M+FA-H;[12C]8[13C]1[1H]16[14N]1[16O]8,1.000000
152.043249,349.540985,32665.412109,StdMix1_98;M-H;[12C]7[13C]1[1H]7[16O]3,1.000000
167.023161,361.701996,32013.927734,StdMix1_52;M-H;[12C]8[1H]5[16O]3[18O]1,0.990000
135.050398,891.150024,31483.113281,StdMix1_21;M-H;[12C]4[13C]1[1H]4[14N]5,1.000000
100.040374,709.296021,29603.052734,StdMix1_28;M-H2O-H;[12C]4[1H]6[14N]1[16O]2,0.990000
175.013128,448.450989,29306.460938,StdMix1_66;M-H;[12C]6[1H]5[16O]5[18O]1,0.990000
99.008772,549.797974,29118.273438,StdMix1_54;M-H2O-H;[12C]4[1H]3[16O]3,0.985000
166.043588,565.801025,28829.583984,StdMix1_86;M+FA-H;[12C]4[13C]1[1H]9[16O]6,1.000000
116.006964,375.686005,27578.955078,StdMix1_53;M-H;[12C]3[13C]1[1H]3[16O]4,0.975000
156.006626,578.955994,27152.585938,StdMix1_28;M+K-2H;[12C]4[1H]7[14N]1[16O]3[39K]1,0.990000
126.003033,974.874023,25112.144531,StdMix1_24;M-H;[12C]2[1H]6[14N]1[16O]3[34S]1,1.000000
338.997722,1012.969971,24793.042969,StdMix1_77;2M-H;[12C]6[1H]13[14N]2[16O]10[32S]1[34S]1,1.000000
171.018238,534.994019,24786.398438,StdMix1_64;M-H;[12C]7[1H]5[16O]4[18O]1,1.000000
86.032758,465.411011,24200.462891,StdMix1_51;M-H2O-H;[12C]3[13C]1[1H]5[16O]2,0.980000
340.039400,530.429016,23762.898438,StdMix1_64;2M-H;[12C]13[13C]1[1H]11[16O]10,1.000000
275.076547,832.458008,23083.712891,StdMix1_61;M+FA-H;[12C]10[1H]13[14N]2[16O]6[18O]1,0.990000
196.054175,1030.930054,23045.851563,StdMix1_70;M-H;[12C]5[13C]1[1H]11[16O]7,1.000000
235.046051,545.400024,23037.728516,StdMix1_54;2M-H;[12C]8[1H]11[16O]8,0.995000
203.011603,404.812988,22504.621094,StdMix1_55;M+Cl;[12C]8[1H]8[16O]4[35Cl]1,1.000000
204.990867,531.963989,22039.214844,StdMix1_64;M+Cl;[12C]7[1H]6[16O]5[35Cl]1,0.965000
205.046521,918.510010,21434.183594,StdMix1_19;M+Cl;[12C]7[13C]1[1H]11[14N]1[16O]3[35Cl]1,1.000000
171.027232,394.911987,21425.615234,StdMix1_21;M+Cl;[12C]4[13C]1[1H]5[14N]5[35Cl]1,0.965000
280.051951,1164.709961,21348.470703,StdMix1_36;M+Cl;[12C]9[1H]13[14N]3[16O]5[37Cl]1,1.000000
161.012163,985.908020,21103.931641,StdMix1_2;M+Cl;[12C]5[1H]6[14N]2[16O]2[35Cl]1,1.000000
243.081689,1163.060059,20733.072266,StdMix1_36;M-H;[12C]8[13C]1[1H]12[14N]3[16O]5,0.990000
167.978219,907.901978,20617.082031,StdMix1_81;M-H;[12C]2[13C]1[1H]4[16O]6[31P]1,0.955000
143.034769,404.812988,20038.937500,StdMix1_92;2M-H;[12C]6[1H]7[16O]4,0.925000
189.040339,401.533997,19999.410156,StdMix1_92;2M+FA-H;[12C]7[1H]9[16O]6,0.945000
163.024646,693.443970,19892.416016,StdMix1_54;M+FA-H;[12C]5[1H]7[16O]6,1.000000
113.035470,1114.680054,19555.255859,StdMix1_32;M-H2O-H;[12C]4[1H]5[14N]2[16O]2,0.860000
303.050276,628.007996,19125.074219,StdMix1_11;M+Cl;[12C]10[1H]12[14N]4[16O]5[35Cl]1,0.995000
289.087151,1161.430054,18459.615234,StdMix1_36;M+FA-H;[12C]9[13C]1[1H]14[14N]3[16O]7,1.000000
215.017402,463.880005,18437.732422,StdMix1_72;M+Na-2H;[12C]6[1H]8[16O]7[23Na]1,0.990000
210.069957,774.107971,18409.996094,StdMix1_67;M+FA-H;[12C]6[13C]1[1H]13[16O]7,1.000000
245.066713,406.454987,18082.345703,StdMix1_65;M-H;[12C]9[1H]11[14N]2[16O]5[18O]1,0.985000
175.024611,777.107971,18062.033203,StdMix1_72;M-H2O-H;[12C]6[1H]7[16O]6,0.800000
338.005748,1014.469971,17909.443359,StdMix1_77;2M-H;[12C]5[13C]1[1H]13[14N]2[16O]10[32S]2,1.000000
265.041150,498.704987,17616.554688,StdMix1_61;M+Cl;[12C]9[1H]12[14N]2[16O]5[37Cl]1,1.000000
210.033459,1020.429993,17098.914063,StdMix1_73;M-H;[12C]5[13C]1[1H]9[16O]8,0.995000
187.024688,404.812988,16196.463867,StdMix1_89;M-H2O-H;[12C]7[1H]7[16O]6,0.980000
104.006971,514.773987,16079.994141,StdMix1_59;M-H;[12C]2[13C]1[1H]3[16O]4,1.000000
104.043342,393.261993,16024.371094,StdMix1_51;M-H;[12C]3[13C]1[1H]7[16O]3,1.000000
